id,user,created_at,text,,,fav,RT,follower,follows
1.33209E+18,match_3456,2020/11/26 22:24,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず https://t.co/4u6edYSJw0 ・・・・・・・・・・,,,1,0,39177,46610
1.33209E+18,match000ss,2020/11/26 22:22,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず https://t.co/ZpKIA98XVI ・・・・・・・・・・,,,0,0,33755,39386
1.33209E+18,sakura000ss,2020/11/26 22:21,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず https://t.co/rUkT42zt4L ・・・・・・・・・・,,,0,0,1029,973
1.33209E+18,shigegigiss,2020/11/26 22:20,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず https://t.co/1wsfl830la ・・・・・・・・・・,,,0,0,975,975
1.33208E+18,TrendHunter001,2020/11/26 22:10,村本大輔交際 事務所否定せず。って。知ってる？,,,0,0,1511,1689
1.33208E+18,trend_bot12,2020/11/26 22:10,村本大輔交際 事務所否定せず。って。知ってる？,,,0,0,59,71
1.33208E+18,syunnneta,2020/11/26 21:57,村本大輔交際 事務所否定せず。って。知ってる？,,,0,0,1984,2176
1.33208E+18,indiehobby,2020/11/26 21:45,村本大輔交際 事務所否定せず。って。知ってる？,,,0,0,31518,36891
1.33208E+18,piko374,2020/11/26 21:35,村本大輔交際 事務所否定せず。って。知ってる？,,,0,0,1550,1484
1.33207E+18,match_3456,2020/11/26 21:25,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず https://t.co/4u6edYSJw0,,,0,0,33755,39386
1.33207E+18,cin153zeo,2020/11/26 21:22,村本大輔交際 事務所否定せず。って。知ってる？,,,0,0,2960,3122
1.33207E+18,shigegigiss,2020/11/26 21:20,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず https://t.co/1wsfl830la,,,0,0,2467,2738
1.33207E+18,rinmama29,2020/11/26 21:18,村本大輔交際 事務所否定せず。って。知ってる？,,,0,0,917,25
1.33207E+18,naru3po,2020/11/26 21:02,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,2888,2906
1.33207E+18,trend_o,2020/11/26 21:01,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,2127,2391
1.33207E+18,pastel950,2020/11/26 21:01,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,5,42
1.33207E+18,newans_tw,2020/11/26 21:00,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,912,1227
1.33206E+18,2nd_faith,2020/11/26 20:52,そういえば最近みなかった。#村本大輔 交際 事務所否定せず#Yahooニュースhttps://t.co/E2vkmZV7XD,,,0,0,1300,1629
1.33206E+18,masapon3109,2020/11/26 20:23,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,783,851
1.33205E+18,hrnkjm48,2020/11/26 20:02,村本大輔交際 事務所否定せず。(´Д｀υ),,,0,0,623,985
1.33205E+18,himawadai,2020/11/26 19:54,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,1283,1464
1.33205E+18,masayan31091,2020/11/26 19:50,村本大輔交際 事務所否定せず。(´Д｀υ),,,0,0,912,1227
1.33205E+18,trtmpgfc1,2020/11/26 19:50,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,1500,2058
1.33205E+18,masapon3109,2020/11/26 19:49,村本大輔交際 事務所否定せず。(´Д｀υ),,,0,0,1550,1484
1.33204E+18,trendswebs,2020/11/26 19:31,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,2014,2229
1.33204E+18,cin153zeo,2020/11/26 19:22,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,2960,3122
1.33204E+18,mrmrym,2020/11/26 19:00,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,1124,1284
1.33203E+18,rinmama29,2020/11/26 18:48,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,1984,2176
1.33203E+18,followsite4,2020/11/26 18:38,村本大輔交際 事務所否定せず。(´Д｀υ),,,0,0,975,975
1.33203E+18,piko374,2020/11/26 18:35,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,59,71
1.33203E+18,trend_bot12,2020/11/26 18:20,村本大輔交際 事務所否定せず。(｀・∀・´),,,0,0,2960,3122
1.33202E+18,indiehobby,2020/11/26 17:45,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,518,820
1.33201E+18,rinmama29,2020/11/26 17:18,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,623,985
1.33201E+18,ryou3109,2020/11/26 17:10,村本大輔交際 事務所否定せず。話題のキーワード,,,0,0,1500,2058
1.332E+18,masayan31091,2020/11/26 16:50,村本大輔交際 事務所否定せず。話題のキーワード,,,0,0,9559,10865
1.332E+18,trendswebs,2020/11/26 16:31,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,917,25
1.33199E+18,ch14850230,2020/11/26 16:07,村本大輔交際 事務所否定せず。話題のキーワード,,,0,0,975,975
1.33199E+18,trend_o,2020/11/26 16:01,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,783,851
1.33199E+18,trend_bot12,2020/11/26 16:00,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,912,1227
1.33199E+18,himawadai,2020/11/26 15:54,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,1124,1284
1.33199E+18,masapon3109,2020/11/26 15:49,村本大輔交際 事務所否定せず。話題のキーワード,,,0,0,1198,1384
1.33199E+18,followsite4,2020/11/26 15:38,村本大輔交際 事務所否定せず。話題のキーワード,,,0,0,79,153
1.33199E+18,darecolle,2020/11/26 15:37,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,2467,2738
1.33198E+18,naru3po,2020/11/26 15:32,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,1684,1821
1.33198E+18,meron917,2020/11/26 15:31,村本大輔交際 事務所否定せず。話題のキーワード,,,0,0,2127,2391
1.33198E+18,newans_tw,2020/11/26 15:30,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,1511,1689
1.33198E+18,syunnneta,2020/11/26 15:27,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,19,136
1.33198E+18,okamoto_kitamu,2020/11/26 15:13,村本大輔交際 事務所否定せず https://t.co/gnr61qgqaC https://t.co/FTBSJ94KjF,,,0,0,2057,2312
1.33198E+18,4umirakuda,2020/11/26 15:13,村本大輔交際 事務所否定せず https://t.co/lvpJAMvOrR https://t.co/MHT3dHjiNE,,,0,0,31,88
1.33198E+18,wn281414,2020/11/26 15:12,彼が選んだ道を否定したくないのに事務所があまりにもクソブランディングなせいで勝手に不安になってしまうのはやめたい,,,0,0,893,956
1.33197E+18,J8fEi6OL,2020/11/26 14:55,村本大輔交際 事務所否定せず。・・そうなんだ。,,,0,0,783,851
1.33197E+18,himawadai,2020/11/26 14:54,村本大輔交際 事務所否定せず。・・そうなんだ。,,,0,0,3679,4048
1.33197E+18,hepter5,2020/11/26 14:43,村本大輔交際 事務所否定せず。・・そうなんだ。,,,7,1,94,69
1.33197E+18,IbMh4xdQY6QtWro,2020/11/26 14:22,@tanuki68981016 違法かはわからないですがうそは言えないですよね~49日の事務所コメもそうですが。曖昧…虚偽になる。嘘は言えないだから…都合の悪いとこは触れない…言葉のマジックかな…例えば　マネは帰国を支持してないと否定。会社が支持したかも？ってでもそこには触れてないから嘘はついてない,,,1,0,29,23
1.33196E+18,__geonu202,2020/11/26 14:11,セブチは割とkポ界隈では知名度ある方だと思ってるけど、他にも知名度低かったり事務所が弱くて日本の番組出れない方達もいるので……結局事務所の力で売れるのはなんだか……エナのことももちろん好きだし否定はしないけど,,,0,0,17,44
1.33196E+18,mno795g,2020/11/26 14:05,無断なのは、ちょっと、、庇うつもりさらさら無いし本人も事務所もそれはきちんとするべきだったけど今現在の田中樹の頑張りとスキルを否定されるのはほんとに辛い.......胸が苦しい....,,,0,0,2888,2906
1.33196E+18,pastel950,2020/11/26 14:01,村本大輔交際 事務所否定せず。・・そうなんだ。,,,0,0,3,42
1.33196E+18,____focus,2020/11/26 13:55,否定する人はちゃんと否定するからいいけど大手事務所はいちいち反応しないから人によってはそれを真実だと思い込む人もいる,,,0,0,1029,973
1.33196E+18,TrendHunter001,2020/11/26 13:50,村本大輔交際 事務所否定せず。・・そうなんだ。,,,0,0,12,12
1.33196E+18,EUd68,2020/11/26 13:43,@il重いから捨てられたって言われた子は是非来て欲しい。貴方の考えは否定しないって約束するし極力肯定してあげたい。俺の為に専垢作ってくれる子は勿論、贔屓対象やし箱を沢山入れてくれる子も贔屓対象。求めてるのは基本的に関西の子。勿論、東西やら先輩後輩事務所やら界隈関係無く絡みたい。,,,0,0,192,1353
1.33196E+18,Jin_TM,2020/11/26 13:37,松田優作の娘がセンスのカケラも無いということは良く分かった。ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/cog6ARZRaQ,,,0,0,20,39
1.33195E+18,zzdhbeg6,2020/11/26 13:31,村本大輔交際 事務所否定せず。・・そうなんだ。,,,0,0,1511,1689
1.33195E+18,syunnneta,2020/11/26 13:27,村本大輔交際 事務所否定せず。・・そうなんだ。,,,0,0,344,717
1.33195E+18,dqrn,2020/11/26 13:27,これじゃNY行きはまた遠のきそうですね。。。村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/UbgKJQ48ZN,,,0,0,2926,3281
1.33195E+18,nandh0113,2020/11/26 13:16,村本大輔交際 事務所否定せず。・・そうなんだ。,,,0,0,807,1876
1.33195E+18,chibi444444,2020/11/26 13:12,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/UOz7hIRvb1月末の #居酒屋タックルズ で触れて欲しいニュースだな,,,1,0,8781,8816
1.33195E+18,xG37tBNHHsonPi2,2020/11/26 13:10,村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/gwKnm94cWb,,,0,0,112,41
1.33195E+18,risasa_20140901,2020/11/26 13:09,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス） https://t.co/A3oDAhrhV7 松田兄弟の義弟になる可能性があるのかー,,,0,0,1525,1755
1.33195E+18,REN0tweet,2020/11/26 13:06,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,1255,1491
1.33195E+18,lfmjoj76,2020/11/26 13:05,村本大輔交際 事務所否定せず。( ・ω・),,,1,0,243,198
1.33195E+18,ensei921,2020/11/26 13:03,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず松田優作の娘と付き合えるなんてすごいね。 https://t.co/ZoXL0mPEHh,,,0,0,1399,1069
1.33195E+18,SHOTT2012,2020/11/26 13:02,もはやこういうネタでしか存在確認ができなくなってきてますね、この人。ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/gSxEYGB1K0,,,0,0,3427,3972
1.33195E+18,sanpi900,2020/11/26 13:00,村本大輔交際 事務所否定せず。・・そうなんだ。,,,1,0,103,256
1.33195E+18,high_raison,2020/11/26 12:59,村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/9NYM9Bcva3 　どーでもいいですよっ,,,4,1,5596,3477
1.33195E+18,Tak89891,2020/11/26 12:59,私は村本さんが大嫌いだが、恋愛するのは自由。いくら村本さんが大嫌いでも、これをネタにして批判したり、揶揄する連中はおかしい。#話題 #芸能人 #村本大輔村本大輔交際 事務所否定せず 2020年11月26日 https://t.co/zRbGEe0Fdl,,,0,0,272,1033
1.33195E+18,OKINAonaka,2020/11/26 12:57,両方知らん村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/9P9Qjfg6P3,,,0,0,623,985
1.33194E+18,masayan31091,2020/11/26 12:50,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,0,64
1.33194E+18,j5e5e,2020/11/26 12:49,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス） https://t.co/sM4KQ2tpwE,,,1,0,2042,2144
1.33194E+18,hirokazu0923,2020/11/26 12:45,☆みんなのニュース☆11.26(木)☀️🔻全国の感染、5日間で1万人増🔻都の重症60人、緊急宣言後最多🔻兵庫で新たに184人感染、最多🔻札幌、接待伴う店に休業要請🔻血液の在庫ひっ迫、コロナで🔻バブルなみ、熱海に不動産特需🔻慶応大と東京歯科大、合併へ🔻村本大輔交際、事務所否定せず https://t.co/o9pF66LkHm,,,0,0,59,71
1.33194E+18,indiehobby,2020/11/26 12:45,村本大輔交際 事務所否定せず。・・そうなんだ。,,,0,0,1124,1284
1.33194E+18,followsite4,2020/11/26 12:38,村本大輔交際 事務所否定せず。( ・ω・),,,fav,RT,follower,follows
id,user,created_at,text,,,0,0,1198,1384
1.33194E+18,darecolle,2020/11/26 12:37,村本大輔交際 事務所否定せず。・・そうなんだ。,,,0,0,1984,2176
1.33194E+18,piko374,2020/11/26 12:35,村本大輔交際 事務所否定せず。・・そうなんだ。,,,0,0,2127,2391
1.33194E+18,newans_tw,2020/11/26 12:30,村本大輔交際 事務所否定せず。・・そうなんだ。,,,0,0,975,975
1.33194E+18,trend_bot12,2020/11/26 12:30,村本大輔交際 事務所否定せず。・・そうなんだ。,,,0,0,4,0
1.33194E+18,VdzSfRRnHPyvaZ0,2020/11/26 12:23,別メンの名前に惹かれてリアタイしたらラウールさんが出てて、その時点で炎上芸人は単独仕事やめとけ…と思ってたのに「士気低そう」とか言っててあ、これ危ないな思ったら案の定燃えてたてかそもそも他事務所向けならいいけど直属の後輩に先輩否定するような質問はハードル高いだろう,,,0,0,518,820
1.33194E+18,ryou3109,2020/11/26 12:20,村本大輔交際 事務所否定せず。( ・ω・),,,0,0,1124,1284
1.33193E+18,followsite4,2020/11/26 12:08,村本大輔交際 事務所否定せず。・・って。,,,0,0,444,1341
1.33193E+18,kojimaamane,2020/11/26 11:56,"""複数の参加者は特捜部の任意の調べに「食事も物足りず、寄付を受けた認識はない」などと説明し、会費を上回る利益供与を受けた認識を否定。安倍事務所の関係者も調べに対し、「選挙のために差額を寄付した意識はなかった」と供述した。"" https://t.co/esKKyu33L2",,,0,0,1283,1464
1.33193E+18,trtmpgfc1,2020/11/26 11:50,村本大輔交際 事務所否定せず。。なるほどなあ。,,,0,0,1116,2374
1.33193E+18,28142,2020/11/26 11:49,村本大輔交際 事務所否定せず https://t.co/DqqFGetetc,,,0,0,195,195
1.33193E+18,seiya_goji,2020/11/26 11:48,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/qnN2sauuZD,,,0,0,20317,23297
1.33193E+18,sazankuwata,2020/11/26 11:43,» ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス） - Yahoo!ニュース https://t.co/AfejF9jHqd,,,1,0,53,91
1.33192E+18,AJcyZwrLjS4LYIz,2020/11/26 11:21,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/O3dL3anWlv,,,0,1,583,155
1.33192E+18,tatuki_h,2020/11/26 11:20,「2019～20年の国会で、事実と異なる答弁を少なくとも33回」。桜で事務所関与の否定が16回。ホテル発行の明細書がないと10回。差額補填の否定が7回。→安倍氏の「事実と異なる国会答弁」33回、分析すると…三つのパターン（毎日）https://t.co/r3vt1Ho5aC,,,0,0,130,810
1.33192E+18,vill_maik,2020/11/26 11:19,うああああああ！｜ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず #ウーマンラッシュアワー #村本大輔 #松田ゆう姫https://t.co/6hxaw4W6AJ,,,0,0,725,719
1.33192E+18,sun_us_sun,2020/11/26 11:16,どぉっでもいいから反応しないでおこうと思ったけどあんまりにもどうでもよすぎて逆につぶやいちゃった。ほんっとこのニュース要る？てほどのどーでもよさ。ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/AlXqcyS5wO,,,0,0,2926,3281
1.33192E+18,nandh0113,2020/11/26 11:16,村本大輔交際 事務所否定せず。。なるほどなあ。,,,0,0,59,71
1.33192E+18,indiehobby,2020/11/26 11:15,村本大輔交際 事務所否定せず。。なるほどなあ。,,,0,0,9559,10865
1.33192E+18,ch14850230,2020/11/26 11:07,村本大輔交際 事務所否定せず。・・って。,,,1,0,48,56
1.33192E+18,Darkkni22480908,2020/11/26 11:06,こんなカスが誰と付き合おうとそんなの(`Д ´(#)ノ彡関係ねーウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/6G2M7lZDto,,,0,0,1525,1755
1.33192E+18,REN0tweet,2020/11/26 11:06,村本大輔交際 事務所否定せず。・・って。,,,0,0,384,1100
1.33192E+18,52Marumi,2020/11/26 11:05,村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/G8aJw2lxjw,,,0,0,1174,2291
1.33192E+18,yeti8,2020/11/26 10:59,残念だな、松田さん。〉村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/Mk1nqQi4uy,,,0,0,1511,1689
1.33191E+18,syunnneta,2020/11/26 10:57,村本大輔交際 事務所否定せず。。なるほどなあ。,,,0,0,232,476
1.33191E+18,preciousuknow,2020/11/26 10:50,価値観の相違とか、直接相対しているからこそわかる反感・違和感というのは私にはわからないから、彼の事務所に対して異を唱えて対立した人達を否定はできないしする気もない火の届かぬ対岸からあれこれ言う気もないからだから、異を唱えて全面対立した人の価値観にも痛いほど共感できるわけ,,,0,0,48,25
1.33191E+18,muttbob,2020/11/26 10:48,安倍氏の「事実と異なる国会答弁」33回、分析すると…三つのパターン 毎日 https://t.co/li6Ifta4hr1．ホテルとの契約で安倍事務所の関与を否定・参加者とホテルが個々に契約・事務所は調整だけ2．ホテル発行の明細書はない3．後援会も事務所も補填していない菅氏も同趣旨で答弁を繰り返した。,,,0,0,1409,3149
1.33191E+18,corgiya0,2020/11/26 10:42,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/7vABAihjsS,,,5,0,110,149
1.33191E+18,tayaya_0716,2020/11/26 10:39,TV出てないのに、Yahoo!ニューストップに上がるの、さすが✨😆村本大輔交際 事務所否定せず 2020年11月26日 https://t.co/XpRxFWDvyi,,,0,0,172,198
1.33191E+18,amico0530,2020/11/26 10:34,ある程度俳優やってると、「落ちる」ってことに慣れてくるんです。どれだけ才能があっても、その役とか事務所の雰囲気に合ってなかったら落ちる。でも落ちても自分の人間性を否定されてる訳じゃないから落ち込まない。そのマインドって何に挑戦する上でも大事なんじゃないかなあとぼんやり思ってます。,,,2,0,562,427
1.33191E+18,shanghaibaby76,2020/11/26 10:34,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス）#Yahooニュース https://t.co/cUcVZk9Cvj 本日最大の無駄クリックした,,,0,0,476,344
1.33191E+18,khr6173,2020/11/26 10:24,変わり者同士良いんじゃない？(笑)ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス） https://t.co/9GKlhG3y4a,,,0,0,3717,5000
1.33191E+18,SVictory82,2020/11/26 10:24,村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/4URP43C3MK,,,2,0,287,281
1.33191E+18,U9PAEA83wMw9EHk,2020/11/26 10:23,@arexmav339 そうそれこそ匂わせと言われてますますイメージ⤵️チラホラそんな印象操作のツイートや記事も見かける。だけど事務所も違うのに否定もせず、ずっとシンクロ続いてるよね🍊日にちや時間までも数字に括る意味はなんぞやということ。もう🐴🦌でもわかるでしょ。sugarで配信は歪曲されないからだよねきっと,,,0,0,441,128
1.33191E+18,again_ka6kun,2020/11/26 10:23,村本大輔交際 事務所否定せず - Yahoo!ニュース他にニュースなかったんかな？ https://t.co/LByfw5KzNg,,,0,0,745,1638
1.33191E+18,aban_umibohz,2020/11/26 10:18,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス）あら😳おめでたい🎉 https://t.co/FlwExMtnif,,,1,0,825,1722
1.33191E+18,akasaka7777,2020/11/26 10:18,村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/4Zum3xkRx7　どうでもいい,,,0,0,0,0
1.33191E+18,RHMIVujNwAyUbgD,2020/11/26 10:18,松田ゆう姫の顔を検索して全く羨ましいとは思わなかった！村本らしくないぞ！もっとがんばれ！明日花キララさんくらい捕まえて欲しいぞ！ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス） - Yahoo!ニュース https://t.co/LTlAeLrV7O,,,0,0,2960,3122
1.33191E+18,rinmama29,2020/11/26 10:18,村本大輔交際 事務所否定せず。。なるほどなあ。,,,4,0,8970,8682
1.3319E+18,jjhuQPWjakk7cPr,2020/11/26 10:17,村本大輔交際 事務所否定せず 2020年11月26日 https://t.co/SGyukuej2a,,,0,0,15089,16643
1.3319E+18,jiromaru55,2020/11/26 10:17,村本大輔交際 事務所否定せず 2020年11月26日 https://t.co/bi3jgI7ABy,,,1,0,590,762
1.3319E+18,MP_KusoTweet,2020/11/26 10:12,なんじゃこりゃぁ”ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス） https://t.co/PZDoElJQ6o,,,0,0,87,328
1.3319E+18,info_cdfgeojp,2020/11/26 10:08,村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/hzGALpUflQ 村本の交際ごときで、と思ったら、相手が松田優作の娘さんなのね,,,0,0,1198,1384
1.3319E+18,darecolle,2020/11/26 10:07,村本大輔交際 事務所否定せず。。なるほどなあ。,,,0,0,68,220
1.3319E+18,dr_suzuki48,2020/11/26 10:03,村本って小栗有以が好きでAKBINGOで推しまくってたよね村本大輔交際 事務所否定せず - Yahoo!ニュース https://t.co/rHVtbok9eQ,,,0,0,290,647
1.3319E+18,miyuJLN,2020/11/26 10:02,村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/igdXIFjx8y村Pマジか、でも40歳だからな……,,,0,0,20,39
1.3319E+18,zzdhbeg6,2020/11/26 10:01,村本大輔交際 事務所否定せず。。なるほどなあ。,,,0,0,1684,1821
1.3319E+18,meron917,2020/11/26 10:01,村本大輔交際 事務所否定せず。・・って。,,,2,0,223,723
1.3319E+18,inspacejp,2020/11/26 9:57,村本大輔交際 事務所否定せず 2020年11月26日 https://t.co/osv5IhiL1y,,,0,0,975,975
1.3319E+18,trend_bot12,2020/11/26 9:50,村本大輔交際 事務所否定せず。。なるほどなあ。,,,0,0,6,11
1.3319E+18,8isDBFlnhdOmlNl,2020/11/26 9:50,村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/mjdhn3V9Jsすげぇ朝生でみていられないほど醜態さらしたと思ったが、ただの村本大輔ではなかったかわしにはこの者をはかりしるのは難しいし、何より打たれても打たれても自で行く姿には感心そしてわしが気になってた松田ゆう姫か金星,,,0,0,1029,973
1.3319E+18,TrendHunter001,2020/11/26 9:50,村本大輔交際 事務所否定せず。。なるほどなあ。,,,0,0,393,440
1.3319E+18,roppongitengoku,2020/11/26 9:49,もうでも良いだろう！こんな馬鹿！村本大輔交際 事務所否定せず 2020年11月26日 https://t.co/0Zc4pHhJqZ,,,0,0,912,1227
1.3319E+18,masapon3109,2020/11/26 9:49,村本大輔交際 事務所否定せず。・・って。,,,0,0,4,11
1.3319E+18,NBZC7vL7696xAFU,2020/11/26 9:41,村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/EVVTa4tYpq,,,0,0,150,228
1.33189E+18,sabotagest,2020/11/26 9:36,取材拒否！立憲・安住国対委員長「ホテル会場費2000円」政治資金パーティー問題に説明責任果たさず逃亡 | KSL-Live! https://t.co/ZuZ03FQyXa政治知新の記事の矛盾点を指摘しつつ実態についての回答を求めたものの、無回答で逃げているため矛盾点の否定さえできてない立憲の国対委員長事務所の話。,,,0,0,548,787
1.33189E+18,twisportsu,2020/11/26 9:32,こいつまだ日本にいたのw村本大輔交際 事務所否定せず 2020年11月26日 https://t.co/x6S0E8fZoH,,,0,0,3661,4999
1.33189E+18,Masked_Tigre,2020/11/26 9:32,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/fBsP0lvebU,,,0,0,53,223
1.33189E+18,kasawayakasann,2020/11/26 9:29,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス） https://t.co/3IRYPeMV4uそうだろうな、スケベーの顔だよな😃,,,5,0,1252,821
1.33189E+18,ikiritensei,2020/11/26 9:27,オシッコとナンプラー混ぜたら、ワンチャン美味しくなる？？？ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス） - Yahoo!ニュース https://t.co/v3fEgVo5Z2,,,0,0,462,606
1.33189E+18,patapata_patao8,2020/11/26 9:24,どーでもいいとりあえず反日野郎は日本から出ていってくれ💢村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/DN6LxDsFzl,,,0,0,939,1408
1.33189E+18,styleofOK,2020/11/26 9:21,ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず（スポニチアネックス） https://t.co/0qo1h29oku,,,0,0,4064,5001
1.33189E+18,AAj9m4e,2020/11/26 9:20,村本大輔交際 事務所否定せず#Yahooニュース  春香クリスティーンも交際した噂も囁かれた。 https://t.co/0YvwwAWaSM,,,0,0,67,67
1.33189E+18,1i2r3m6s,2020/11/26 9:17,ジャニーさん最後の推しメンを今売り出してくれてるのはジャニーさんのいない今の事務所なんだからジャニーさん持ち上げ今の事務所及び副社長否定する人がしゃべくりではしゃいでるのちゃんちゃらおかしいよね,,,0,0,122,147
1.33189E+18,bob_mori,2020/11/26 9:15,村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/PjQSI45T09https://t.co/BNq0PTRh8g,,,1,0,3718,3805
1.33189E+18,t_wish_0917,2020/11/26 9:13,村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/xRqrKAas2x,,,1,0,3466,3943
1.33189E+18,ryukyuasagao,2020/11/26 9:12,村本大輔交際 事務所否定せず#Yahooニュースhttps://t.co/OUF5h0tepkえっ松田優作長女・ゆう姫と熱愛,,,0,0,1606,4153
1.33189E+18,PayPayNews,2020/11/26 9:11,ウーマンラッシュアワーの村本大輔と故松田優作さんの長女でアーティストの松田ゆう姫の熱愛を女性セブンが報道。双方の所属事務所は「プライベートは本人に任せております」と交際を否定しなかった。2人の関係は急速に深まっているという。 https://t.co/Blfik9qv70 https://t.co/A2gcvXCaTl,,,0,0,18,14
1.33189E+18,PeakoR,2020/11/26 9:08,村本大輔交際 事務所否定せず https://t.co/SFfafBRFix,,,1,0,437,506
1.33189E+18,zettour27,2020/11/26 9:06,コロナ禍のなかで、ちょっとホッとする話お幸せに！ウーマン村本、松田優作長女・ゆう姫と熱愛　双方の所属事務所は否定せず(スポニチアネックス)#Yahooニュースhttps://t.co/OW23M3sPBL,,,0,0,105,601
1.33189E+18,shoko_tkhm,2020/11/26 9:04,芸能人の噂話はだいたい関心ないけど、YJYとは意外だった。最近聴いてない。村本大輔交際 事務所否定せず#Yahooニュース https://t.co/w8evPmAQ4m,,,0,0,509,2131
1.33189E+18,omg2together,2020/11/26 9:04,村本大輔交際 事務所否定せず - Yahoo!ニュースおー！村本氏彼女すげーじゃん！ https://t.co/0260UBsYWk,,,0,0,1785,4710
