id,user,created_at,text,fav,RT,follower,follows
1326675646504861697,yanbarubunyanki,2020-11-11 23:58:17,ただ自分は良くても同僚に移す可能性も否定出来ないのでそういう場所に行った時はいったん自宅に帰りお風呂、うがい等の上事務所には出来るだけ行かないなど慎重に作業している。いつか書ける時が来たらいいな。コロナ移さない気配りしよう。 https://t.co/Q4CYTodHZQ,2,0,892,1052
1326674053873115136,Mai_my_life2973,2020-11-11 23:51:57,私は2人が今まで発信してきたことをそのまま受け取って見守っていきたいし、事務所や本人達が否定するなら素直に受け止めて、個人でももちろん大好きだから応援する。ただそれだけなんも変わらない。,240,3,555,295
1326645453866192898,aya55507746,2020-11-11 21:58:18,@ks_jet1 そうなんですよ。左右されてたら事務所か本人達がはっきり確実に否定しているはずで。もうこっち見るなよ～ って気持ちです笑,2,0,20,64
1326559937950986240,s1ma3,2020-11-11 16:18:30,@TakeruMone_ そういうこともひっくるめてメリットの方が大きいってことじゃないですかね、本人も事務所も。本人に恋人がいるとか結婚相手を本気で探そうとしているなら否定していますよね。そういうことだと思います。あと可哀想っておかしな言いがかりですよね、好きですって言ったわけじゃないのに。,1,0,89,211
1326555654991929344,uumgame5963,2020-11-11 16:01:29,「証拠の保持」に関して現所属事務所が「直接そのような話をした事実はありません（対話してない）」と否定しとるのにその事には一切触れないんやな。「対話したか否か」を証明出来る人間はこの世に1人（被害者と対話した人）しかおらんのやけども。「対話した」が「事実」になってる時点で→,0,0,2,2
1326555635647836161,TakeruMone_,2020-11-11 16:01:24,@s1ma3 否定しないのは相手が可哀想だからとかカプ推しに気を使ってるからとかって意見が多く見られますけどそんなに優しい方いませんよね。仕事のことを考えると本人も事務所も迷惑でしかないはずなのに否定しないのが不思議ですよね。,0,0,46,173
1326544485321383937,yukochi__,2020-11-11 15:17:05,芸能BLアイドル物好きだし読むけど1番読みたい芸能BLは隠れながら付き合ってたトップアイドルふたりが不慮の事故でパパラッチにキスしてるところをばら撒かれ世間からも身内からも事務所からも否定され追い詰められたふたりが逃亡する話が読みたい,3,0,152,191
1326541190565564418,Mika_nicoru,2020-11-11 15:04:00,２人が本当に付き合ってるか否かに関わらず事務所が黙認してるのは少なからずメリットがあるからでしょ。デメリットしか無いと判断した時点で否定してくるよ。それに恋人同士ではないと判明したら即引き下がる位の良識は持ち合わせてるよね。それまでは自由でいいじゃん。,104,1,319,310
1326537611469447169,momo_nayeon1122,2020-11-11 14:49:47,んー、まぁあくまで私の考えだけどこれだけたけもねファンが荒れてるのに事務所さんが否定しないのがほんとに謎なんだが,7,0,227,245
1326532320682127360,Mika_nicoru,2020-11-11 14:28:45,あまりの字の細かさに一旦スルーしたんだけど、一応読んでみた。え～と、何を今更？カプ推しなんて昔からあるでしょ。本当に迷惑なら事務所でも本人でも否定してくるでしょ。正義の押し付けって時に悪意よりもタチが悪い。（わからない方、意味不明なTweetでゴメンね）,128,1,319,310
1326521548363108353,akashia07,2020-11-11 13:45:57,互いに互いのことを映画の登場人物のように見ているみたいな感覚を実際にとなりの事務所とのかかわりで映し出してるのだとしたらやばすぎる・・・互いのドラマの延長線上で見事に交点を導き出された感じ・・・もう一切否定の余地がねえ・・・,0,0,443,541
1326510584850837505,ossan1487,2020-11-11 13:02:23,@dqnmyan この人がやくざの事務所当番みたいに常にひっぱたかれて否定されてる投資セミナー屋のイキリ新人ですか・・・,1,0,45,258
1326486848844099587,ZaXkTydguJ6og6h,2020-11-11 11:28:04,@kou30113271 ネットニュースでは随分優しい書き方になっていますが、トクダネでもバイキングでも山Pの英語はこのままでは通用しないと、(英語の下手な)日本人の役なら良いがと。それ以外にも、山Pが契約している事務所は大した作品も作っていない小さな事務所等々、あちらで成功には一々否定的なご意見でした。,2,0,119,232
1326477456505675776,mahiroriro,2020-11-11 10:50:45,@AoisoraHisa @P0Ewyo @chizunewsma315 当然、本人は否定していたけどね。近藤も東山も後輩が事務所に苦しめられていてもなにも助けてくれない薄情です。,2,0,111,250
1326458397361803264,yucc15kya_NK,2020-11-11 09:35:00,会社の新人さんにいつの間にかジャニーズ事務所箱推しだと思われてた事が発覚🤣事務所担を否定しても｢えっ違うんですか？？｣ってすごい驚かれた(笑),0,0,70,124
1326372578643021826,HaveFunMakeFuss,2020-11-11 03:54:00,@ll_prop 出願前からの協力という意味で国内事務所がハブなのですね。仰ることはわかる一方、極端に言えば、企業知財の仕事がアウトソーシングされるようなところもあるので、調整が難しそうとは感じました。（決して、仰っていることを否定しているのではなく寧ろ賛成ないのですが、課題はあるなと）,2,0,576,437
1326371248654397450,nananasakana4,2020-11-11 03:48:43,今の山下智久くんと、新しい地図のファンのおばさんたち多分めちゃくちゃ相性いいよ！！あのおじさんたちみたいにみじめったらしい苦労話を切り売りして、謎の陰謀論と根拠のない事務所否定に満ち溢れためちゃくちゃキモい擁護されて欲しい！！(過激),3,0,554,58
1326370567595945984,norichanpchan,2020-11-11 03:46:00,事務所の辞め方に否定的な意見が散見されますが「チャンスの神様には前髪しかない」これ↑だったのだと勝手に思っています。チャンスの神様の前髪をがっつり掴んで、また新しい景色を私たちsweetiesに見せてください。#山下智久,2,0,0,16
