id,user,created_at,text,fav,RT,follower,follows
1323396324855738370,Thin_ABARTH500,2020-11-02 22:47:26,性的消費などと吐かして企業に難癖つける似非フェミニストどもは昨今話題となっている多様性を真っ向から否定しているだけでなく、威力業務妨害の明確な犯罪行為である事を自認すべき。逆にもしジャニーズ事務所が「女性の性的な興奮を搾取する」犯罪組織だなどと言われたらキレるだろ。,0,0,259,117
1323392221043777536,arexmav339,2020-11-02 22:31:07,Twitterで、ファンからの誕生日🎁を彼女が使う俳優が❓というラブスタ疑惑が浮上して直ぐ、拡散されたのね。即事務所が否定コメ出しても、イ・ドヒョンを応援するサポーターズは、もうサポートしないと表明出たのか😰今主演ドラマ放送中なのに・・。https://t.co/RG2VSpyWod,1,0,147,242
1323385782166433794,Momochaminosy1,2020-11-02 22:05:32,横から失礼、リツイートしますよ。どう考えるのも個人の考えだから否定しないが、自死の選択肢を、事務所の発表を覆しても否定するからには大きな根拠があってだと思っていたが、結局は感情論。春馬はこんな人じゃない、の表現に傷つく。まず否定する事で一体何が解るんだ。 https://t.co/Tz8X6CJgfZ,1,0,8,69
1323346278051278848,_eatcarbonara,2020-11-02 19:28:33,このご時世でまだ11人の面倒もちゃんと見れなくてしかも否定的な意見しかないっていってもいいくらい批判しかないのに強行突破でやること決定してどんどん決めてっちゃう事務所もはやすごいなって思ったり思わなかったりラジバンダリ😇,0,0,21,38
1323333503602233344,tomo49pm,2020-11-02 18:37:48,@hami89102390 @keroppi15137400 @evidencer @YouTube 今からでもいいから否定して欲しい。遅すぎるけどやらないよりはまし。余りにも憶測や誹謗中傷が酷いので  とか  事務所として初めに否定すべきでした とか言ってでも訂正して貰いたい。こんなことでは事務所と契約しているメリット無くない？ギャラだけ搾取されて😡それとも訴えた方が黙るかな🤔,15,0,63,59
1323301841245855744,ruriirono_hoshi,2020-11-02 16:31:59,@Sachi51002518 @429fVRNATv8mfgW @takemonefan8 @jeltCSwGIhGpPrl 寝てる皆様ごめんなさい。まとめられてる～ありがとう😭本気だから彼女を守ってます。事務所にもちゃんと報告して事務所も守ってくれてる。でなきゃ変な記事が絶対出てるはずだから💦 俳優である彼をでなく、素の自分を見てくれる人を見つけてたから😊嘘つかない2人WSで「ないです」否定はなかったよね,8,0,245,191
1323287323686006784,datsuo_ryu,2020-11-02 15:34:18,歌唱力の高い歌手が売れないのが事務所のせいってのはまあわかる意見だが、事務所だけのせいにするにはあまりに不憫。こればっかりは日本人の感性やらセンスやらもあるし、仕方ないことだとも思うんよね。アイドルやらアニソンやらを否定する気は全くないけど、それに埋もれて歌唱力の高い歌手が埋れ,1,0,168,209
