id,user,created_at,text,fav,RT,follower,follows
1326307835496419334,tomo49pm,2020-11-10 23:36:44,@BpkA9UijbMFsmOO @evidencer @04may09 @mini10092 おはようございます。私も首謀者が事務所内に居ると思ってますからとても違和感を感じます。そもそも自粛させた事が間違いだったのだから自粛を解けばいいだけの話でしょ。事務所内の誰がマスコミに発表前に喋ったの？結局抗議や否定もせず山Pに自粛させたから退所せざるを得なくなったのでは？,39,7,63,59
1326306400515969024,lilyyarn_TU,2020-11-10 23:31:02,山Pがジャニーズを退所！ネットだけに拡散されたインチキお持ち帰り疑惑から事務所は守ってくれなかった。本人は「何もしてません」と否定してたのに…。何故に山Pだけ活動自粛？この３ヶ月、山Pのドラマ、LIVEを見まくってすっかり虜になった私。自粛期間中、海外からオファー、退所を決断。 https://t.co/fT1M4rvOGn,1,0,205,153
1326302029036204037,harucasvvv,2020-11-10 23:13:39,事務所が頑なに山Pがホテル行ったことに対して触れないよう徹底してたから、本当に未成年飲酒だけが問題だと思ってる人いるんだねまず事実じゃないなら否定すれば良かったけど、触れてない時点でお察しだし,0,0,0,4
1326245180102434816,Ogel12192403,2020-11-10 19:27:46,ご結婚おめでとう御座います㊗️瀬戸康史と山本美月はお似合い？1週間前に事務所が否定した理由… https://t.co/xwoYpjFlHa恋は盲目！事務所の存在ってある意味大切なんですね…,0,0,1871,2489
1326245039958159360,NTJ1S5MKBA7X8Js,2020-11-10 19:27:12,"米インディアナ州公益法律事務所[PubIiclnterestLegalFoundation](PILF)会長兼法務顧問[J,ChristianAdams]氏が10/7時点で9212人(5年以上前),1990人(10年前),197人(20年前)など2万1000人以上の死亡者を有権者名簿に残したままだったらしい。ペンシルベニア州選挙区。11/5に提訴した。選挙区当局ゎ否定",0,0,5,44
1326177492009283584,sasixtoneslaugh,2020-11-10 14:58:47,事務所を退所って転職と同じ事だと思うから、それ自体は否定出来ないし、そう思うと、いつかSixTONESも自分のやりたい事とか目指して退所したいって気持ちも出て来てもおかしく無いよね。その時は、素直に応援出来る様でありたいな。,2,0,13,108
1326175773800099840,hrz45mayou,2020-11-10 14:51:58,ありますよ！ただKumakoの前の所属事務所とは売り方が違いますよね。どっちが正しいんですかね？前の事務所の社長や売り方を否定する気は無いです。僕も お世話になりましたし。Kumakoにも僕に…続きは質問箱へ #Peing #質問箱 https://t.co/a2ST2BoqyS,2,0,952,1327
1326171680910176256,kouteipen07,2020-11-10 14:35:42,@stopstopgostop @hinata69429142 そうそう、好みはいろいろだから。そこは否定しない！そして、あいつも事務所にいなければ批判しないっす(笑),2,0,139,167
1326169565475217408,ktgwtky,2020-11-10 14:27:18,つまり設計事務所を私的な教育機関と考えるだけの実質があるか、というのがオープンデスクの是非の根本にある。人間関係構築などの学生側のメリットの有無や、設計事務所のお金のなさは当該無給労働が搾取であることの否定にならないので、本質的には関係ない。,1,2,1625,312
1326168180474085377,biandan1234,2020-11-10 14:21:47,山Pが海外志向だったことは否定しないけど明らかに引き金はあの事件だよね。プチ謹慎してしれっと何事もなかったかのようにいるタキニ岩本との差を考えると、結局はタキニじゃなければ事務所は守ってくれないのかな、と感じた。,16,1,1,0
1326165972055584768,1917kym,2020-11-10 14:13:01,配信してないと今どき布教もしづらくて(つ▽；)難しいのは分かってるし売り上げ問題とか事務所が配信してこなかったことで守られたものも確かにあったとおもうので 一概に方針を否定はできないけども、どうか少しでもSixTONESの歌に触れてもらえる機会を増やしてほしいよ…こんなにかっこいいのに……,2,0,361,35
1326165862982717442,midorikori,2020-11-10 14:12:35,@sekaikuromaku お返事をありがとうございます彼女の新事務所社長にワーナーパイオニア社長が就任ワーナーパイオニアが開いた彼女の復帰会見です「婚約会見と騙すための金屏風」という話は彼女が「全て嘘です」と訴えた暴露本がネタ元です彼女が勝訴し完全否定しています会見https://t.co/HFzgoUdS3d,0,0,21,2
1326161879576637452,snm_3131,2020-11-10 13:56:45,事務所の形が変わってそれに納得出来る人出来ない人が出てくるのは仕方ないことだと思うし、本人が強い意志を持って巣立っていくならそれを否定しようとは思わないけど、報道が出てから公表したっていうのは流石に疑問を抱いちゃったな 事務所の意向なのか本人の意向なのか…………（小声）,46,0,3957,25
1326161842717089798,midorikori,2020-11-10 13:56:36,@sekaikuromaku 12月28日 新事務所発表記者会見12月31日 復帰記者会見会見は彼女の復帰会見で所属レコード会社のワーナーパイオニアがセッティングしました「婚約会見と騙すための金屏風」という話は裁判で負けた暴露本がネタ元であり彼女は完全否定しています捏造話の検証です↓https://t.co/KAkH5H7RBe,0,0,21,2
1326156088710815745,JPGDTTWMKgmw,2020-11-10 13:33:44,自担が憧れて入った事務所を否定したくはないんよ。でもあの頃の事務所とは明らかに違う,2,0,42,27
1326152668780244992,ayucchi1221,2020-11-10 13:20:09,個人的には、どうしてもやりたいことがあって、それが今の事務所では実現できないから退所するのは否定しないし、自分が決めた道を邁進してほしいとは思う。でも、それと同時にこれまで応援してきた人たちに何かあって然るべきだったんじゃないかなとも思う。,3,0,169,257
1326145856332992519,V9ALdV9H4xvCAvQ,2020-11-10 12:53:05,結局亀と山Pも見れずじまいかぁ。前のツアーも落ちてたから死ぬまでに一度はぐらいの感じだったんやけどねぇ。。。まぁ毎回言ってるけど実力がある人が去っていく分には私は否定しないしむしろ応援するよ。あの山下智久が事務所抜けたぐらいでくすぶる訳ないだろ。,3,0,113,181
1326139200366731264,risunorisu,2020-11-10 12:26:38,一番辞めて欲しい人は辞めない。ダンスを否定し、アイドルをバカにしてる人がＧを私物化してジャニーズ事務所に居座るのは、ジャニーズの看板が無いと何も出来ないからだよね😓,25,8,351,409
1326139093277798400,coffee_3104,2020-11-10 12:26:12,国民的とも言われ好感度も高くてその中でも人気ナンバーワン。才能もあふれるばかり。去年は奉祝曲も歌ったGのリーダーだよ。そんな彼は事務所の誇りではないの？ファンが見破れるような合成捏造記事を否定しないの？事務所自体信用を無くしてしまいませんか？,68,13,158,170
1326137358811492353,kammmmme223,2020-11-10 12:19:19,ご理解…しがたいですね😇😇😇😇本人のしたいことを否定してる、とかじゃなくて、事務所の対応の悪さと、このうやむやな感じよ,0,0,143,182
1326132686725865472,7A3fk9ld2kPlvBK,2020-11-10 12:00:45,自分にとってとても大きい海外での仕事を取って事務所を捨てる判断、個人的にはとてもかっこいいと思う。世界で活躍できる人材なら、一回の小さなスキャンダルでそれまでの功績や人生を全て否定されるこんな国に留まっている必要はない。,0,0,19,0
1326131376861540358,smor_kh,2020-11-10 11:55:33,何度も言うけど、自分の道を選べるようになった事務所の環境は否定しない。ただ今回はファンとして未練がはっきり残ることをしてるから、うだうだしてしまう。,0,0,170,110
1326129573973483520,hotsnow2008,2020-11-10 11:48:23,(だからそういう事務所なんだよ！みかぎっていこーぜ！というのがホンネのホンネですけどうちのこたちはまだそこで叶えたい夢があるんだ愛する仲間がいるんだと思うとそれは否定するつもりは全くないので納得するまで行ってくれと思うしどこにいこうがなんになろうが応援する所存),19,0,514,539
1326125449282420736,jyshw,2020-11-10 11:31:59,これで事務所終わりとかなんとか言ってる奴いるけどお前ら好きなものを否定された人の気持ちわかるか？この事務所を、タレントを、曲をすきな何万何十万何千万何億の人を敵にまわしてんぞ,0,0,0,76
1326124388387729409,Ogel12192403,2020-11-10 11:27:47,かっこいいカップル誕生ですね！瀬戸康史と山本美月はお似合い？1週間前に事務所が否定した理由… https://t.co/xwoYpjFlHaなるほど色々事情もあるもんですね…,0,0,1871,2489
1326124168400695296,ryuta_corgi_210,2020-11-10 11:26:54,@TjBhVrPH7gkBr7F 信じるも自由、違うと言うのも自由。山口は事務所を通じて口頭で否定しただけだけどね。警察の事情聴取を受けた上で否定してる現メンバーの主張は信じないのに、それを信じるのは失笑もんじゃないの？,3,0,903,1001
1326115253256552449,86t9r3,2020-11-10 10:51:29,その子それぞれの人生なんやし、事務所に残ることだけが芸能人生でもないし、やりたいことが外にあるなら出たらいいとおもってるし、もちろん事務所に残ってグループを続けてくれるのも大賛成やし、それぞれの選択を否定するつもりはまったくないけど、さみしいしつらいし今でもしんどいことは事実だよ,0,0,92,65
1326107619258331138,pomupomu_akt,2020-11-10 10:21:08,退所って文字が珍しくなくなってきた今自担がいつ事務所から居なくなるか分からないけど、自担が決めた道なら応援したし否定したくない。ただうちの自担事務所辞めたらキラキラアイドルはしなさそうだしでも俳優MCって強い所はあるけど目を離したらずっと沖縄いるってか住むから気が気じゃない,1,0,25,29
1326104391707848709,kyoco52kagetora,2020-11-10 10:08:19,山PのFCまだ更新してるって事は？どういうこと？退所は嘘って事？事務所さんこれは真っ先に動かなくてはいけないことですよ？ガセなら秒で否定しなければ,8,0,191,302
1326097124719616000,eighter09110912,2020-11-10 09:39:26,事務所毛嫌いしてる人たちがここぞとばかりに昔のこと掘り返してるのには見飽きたし、事務所にいると自由を奪われてるみたいなこと言ってる人も沢山見るけど、それって今現在事務所に所属してる人たちの頑張りを否定することになりかねないこと分かんないのかな,4,0,55,51
1326097075843424257,hee72332079,2020-11-10 09:39:15,こうゆう嘘か本当か分からないけど報道出るとここぞとばかりに事務所叩き出す人が出てくるのが本当嫌悪だし、本人が否定してるのにいまだに退所か？とか再浮上するからマジでしんどい,3,0,41,24
1326096083005501440,kaz_1_7_n,2020-11-10 09:35:18,とりあえず事務所は退所？何それ？誰が？ぐらいのテンションで否定していただけるとありがたい。,0,0,227,286
1326095983860592642,pocopocotaroda,2020-11-10 09:34:54,@johnnyonochan お笑いやってた単発ラジオでYouTubeの否定もしてたような奴がいきなり全く畑違いの学者みたいな事やってニーズも糞もあるか！詭弁だよ！結果的にYouTuberで成功したことによって前よりも収入が増え金に困らないから戦略的などと言って撤退できるんだよ！だから江頭さんも事務所辞めれたんだろな。,1,0,10,22
1326087625980043265,bcirbolses,2020-11-10 09:01:42,な〜んも変わっとらんじゃん（笑）どしたぁ〜、事務所？文春否定するのかぁ〜？（笑）（テンションぶっ壊れ（笑））,0,0,62,156
1326086132350689284,1vwnbWi2JgaC9qf,2020-11-10 08:55:46,逆に言えば、事務所が放置or公に否定すれば終わりに言及する必要もないわけで、その場合オタクはいつ終わるとも知れない匂わせに苦しみ続け、しかもアンチには叩かれるのに🌸にも妄想で騒ぐのヤメテーとか言われたりするのであって、、、,0,0,32,4
1326085290604179456,edgar0and0lydia,2020-11-10 08:52:25,山下くんの現状を知らないから、山下くんのファンは「へぇ」くらいで終わるかもしれないけれど、渋谷さんがグループも、事務所も抜けるって最初の報道が出たときは、生きた心地がしなかった。早く、否定して欲しいって思ったものです。,0,0,257,390
1326084279806304256,rexxxxxxx23,2020-11-10 08:48:24,ジャニーズ事務所、事実無根ですって否定してくれ...おねがい...,0,0,1,28
1326084167776432129,UR_not__alone,2020-11-10 08:47:57,人生は本人が決めるものだから、私が関することは無いんだけど、残された側が叩かれるのは、いつでも意味がわからない。まして私は事務所担では無いけれど根拠もなく叩かれると、増田さんやNEWSが誇りをもって、必死にもがいてでも目指すエンターテイメントまでも否定されるようで、いい気はしない。,204,4,3165,56
1326082182838853637,apple04090409,2020-11-10 08:40:04,@moontwo9 変な記事出してせけわ騒がせ、事務所は否定も肯定もせず、挙句本人の口から何も言わせず退所に追い込み、退所後も印象操作で活動しにくくさせる…いつかどこかで見たパターンのような気がします世間もそこまでバカじゃないと思いたいですが、マスコミが腐ってますからね🥺,4,1,243,292
1326078001667141632,kawaii_hokuro,2020-11-10 08:23:27,Jやばいね。退所続くね。崩壊だね。みたいに言われてもピンと来ないんだけど、否定したいんじゃなくて、驚かないくらいには今更何が起きてもおかしくない事務所になっちゃってるんだよなー。,13,0,111,40
1326072097437749248,piyo__ara0125,2020-11-10 07:59:59,やぁまぁぴぃぃぃぃぃぃぃぃぃぃぃいぃぃ((魂の叫び))事務所、否定するなら、はよ否定してくれ。,0,0,242,284
