id,user,created_at,text,fav,RT,follower,follows
1326675463603847169,MUSAItsumaneka,2020-11-11 23:57:33,ＮＨＫ、紅白歌合戦の有観客開催の一部報道を完全否定　報道に「大変遺憾」　９月に無観客開催を公表済み https://t.co/WckfG6MJRf,0,0,1562,2201
1326674839684308993,kurokoshihikari,2020-11-11 23:55:04,日本のメディアは完全に沈黙か今回の大統領選はトランプ VS 各メディアと自称プラットフォーマーの各SNSとC国＋αなだけに関心が高い日本のメディアも現状の報道はせず、人格否定に近い報道をしているまだ本選挙すら終わってないし、手での再集計の話すらあがらない,1,0,142,177
1326674811855142912,masaharukun2,2020-11-11 23:54:58,じゃあ何だよ？ってことだよな。いっそ、ありとあらゆる可能性を報道すれば、それを否定させることで答えが出るんじゃないの？#日本学術会議加藤官房長官「政府への反対運動」懸念報道を否定　学術会議任命見送り(産経新聞)#Yahooニュースhttps://t.co/DXYvk9QFkQ,0,0,5,9
1326673459158659073,hide_furukawa,2020-11-11 23:49:35,不正を告発した郵便局員が大手新聞社の「告発を取り消した」との報道を否定。本当に情報戦争になっています。いろいろな情報に惑わされて一喜一憂しないよう気をつけないと。 https://t.co/Rb7geifO7o,2,0,30,60
1326673406859767808,ikanematsu,2020-11-11 23:49:23,ＮＨＫ、紅白歌合戦の有観客開催の一部報道を完全否定　報道に「大変遺憾」　９月に無観客開催を公表済み https://t.co/qhOYKJu37C,0,0,1529,2082
1326673082828742656,darasenmax,2020-11-11 23:48:05,#モーニングショー玉川中国の発表を鵜呑みにするくせに、大統領選挙の不正票報道については完全否定。清々しいほどの #ダブスタ,6,0,205,435
1326672902956015617,toodukamamiya,2020-11-11 23:47:23,一市民の言葉にさえ怯えて慌てて否定報道を流す。その程度の公平性なわけだね。いっそモーリーのように「私は中国や中国に付随するテレビ局に忠誠を誓っています」と堂々としてれば？加藤。 #スッキリ https://t.co/g4RSHi2pQz,6,0,293,84
1326672046567251968,mikan15367395,2020-11-11 23:43:58,#スッキリ今スッキリで、アメリカ大統領選挙で不正があったとデマが広がっていると、報道している。トランプ支持者が言っていることがデマで証拠がないと言っているが、否定する証拠も提示してないじゃん。,18,2,4,15
1326671338543566848,eYpSWt53c8WCIbq,2020-11-11 23:41:10,あら～。日本のメディアと同じようにアメリカのメディアが報道した事が全てではない可能性出てきたねー。モーリー氏は否定してますが。否定する方々は何故か本当に不正がないなら裁判までいって清らかであるとトランプ支持者に証明すれば良いと言わんのよね。不思議🤔#スッキリ https://t.co/MZcOG2qdIU,78,13,6,6
1326669402545119232,ihsns1,2020-11-11 23:33:28,●二転三転どころか四転五転する言い分「総合的、俯瞰的に判断」↓「多様性」↓実際には「多様性」と矛盾していることを突かれる↓5日「推薦前の調整が働かなかった」↓過去の学術会議会長からも「調整」を否定する証言↓8日「反政府」報道↓10日「事前調整」を「すり合わせ」に表現修正 https://t.co/1aZ6b0dlIK,0,0,571,805
