id,user,created_at,text,fav,RT,follower,follows
1326674813419614208,masaw65378553,2020-11-11 23:54:58,@anonymous_post2 現在、選挙結果を否定するような情報が出ているのは事実であり、それをデマだと一括して切り捨てるのはどうか？おそらくマスコミも無視できなくなってデマだとして収束させようと意図したものかも。だが、それこそプロフェッショナルにあるまじき態度ではないか？,0,0,143,212
1326673772410105856,santesan3,2020-11-11 23:50:50,@genzo_007 @YamatoTakeru_20 本当にそうですね。。番組の冒頭はそう言う展開かと思いきや、デマ呼ばわり。民主党員が否定したことは真実だとさ。偏向過ぎてスッキリどころかモヤモヤだった。,10,2,1089,1542
1326673273938079744,Yaki1010niku,2020-11-11 23:48:51,結局否定するコメントが出たというだけでデマと証明するものは何もないんだよなぁ。否定されたからそれで終わり？それが嘘だったら？何も説明してないよね。 #スッキリ,3,0,3,207
1326672046567251968,mikan15367395,2020-11-11 23:43:58,#スッキリ今スッキリで、アメリカ大統領選挙で不正があったとデマが広がっていると、報道している。トランプ支持者が言っていることがデマで証拠がないと言っているが、否定する証拠も提示してないじゃん。,18,2,4,15
1326671763648868352,AKASAKA0421,2020-11-11 23:42:51,ツイッターのデマは否定しないけど、メディア側もトランプ陣営に偏向と捏造をかまして対立構造を築いた責任にも目を向けないと意味ないでしょうね。大統領選がカオスになったのはメディアへの対抗も含まれてるだろw #スッキリ,4,1,291,290
1326671012805500929,ribsleftrurs,2020-11-11 23:39:52,「デマである証拠を出せ！」こいつら立証責任とか知らんのかいなデマである証拠を出せないのならデマを否定する必要すらないんだよバァカｗｗｗ #スッキリ,5,0,33,284
1326670971890143232,Taka_Tora__hiro,2020-11-11 23:39:42,モーリーがネットの不正情報は全部嘘だと言ってるよ不正がバレたら単純ミスで死者が投票も選管が否定してるから嘘もうとにかく必死だよ都合悪い事はデマで曖昧な情報をことさら取り上げてネット上はデマばかりといつものやり口これまで散々嘘垂れ流して来てどの口が言ってんだよ #スッキリ,620,165,5181,4467
1326670614648692736,yoshinorihara1,2020-11-11 23:38:17,ふーん。凄いな。バイデン側に立ってTwitter上の様々な不正の話題をデマと称して火消しにやっきになってるぞ。例えば死人投票は州が正式に否定してるからデマです、だってさ。キミら、モリカケサクラでどんなに安倍さんが否定しても『疑惑は深まった』しか言ってなかったよね？#スッキリ,73,17,235,227
1326670540988313600,mukusuke1960,2020-11-11 23:37:59,内部告発者取り下げるみたいなデマが飛び交っていますが本人が否定しています。捜査官に脅された録音テープもあります。次々出てくる正義の真実をねじ曲げようとする腐ったメディア許せません😤😡😠 https://t.co/BmEBlFXB4Z,2,0,480,496
1326670195780247552,krazy_berry,2020-11-11 23:36:37,文句を言った人の言動はデマ、それを否定した側は無条件に正しい、という前提からして胡散臭いと思うけどなぁ。こういう状況になってる時点でどんなもんでしょうね。選挙としては。,0,0,384,383
1326669947657809921,yamitarou_d,2020-11-11 23:35:38,テレビ各社が、バイデン候補に関するデマ情報を親切丁寧に否定解説を始めましたね。給付金申請方法や感染防止対策に関する情報でも、こんなに丁寧に報じてましたかね？バイデン自身は未確認だがバイデンの親族が中国共産党から賄賂を受け取っているのは確実らしいが、そこは報じないの？#ＴＶは左翼,2,0,847,877
1326669773493530624,studiomechanic,2020-11-11 23:34:56,まあ河村首謀者に反発してたのは単に大村知事の言説を否定して大村知事はデマ言ってますとしたいだけだろう。,3,0,2178,1932
1326669660935221248,jonesojisan,2020-11-11 23:34:30,「アメリカ大統領選に蔓延るネット情報はぜ〜〜んぶデマ😝」と今まで聞いたことない人を小馬鹿にしたようなニュアンスでナレーションを入れてトランプ下げが激しい日テレと早口で捲し立ててネット情報を否定するモーリー氏#スッキリ,68,6,31,56
1326669529955463169,shimarinismart,2020-11-11 23:33:58,@minamin_maimai 私も見てます加藤さんハッキリデマだって否定しちゃったよ,19,2,11,14
1326669043235909633,otaku_japan2014,2020-11-11 23:32:02,スゴい！『トランプに有利な情報は全部「デマ情報」関係者は続々否定！』だって！アメリカのニュースからの情報はまったく扱わず！#スッキリ #モーリーロバートソン,4,1,56,53
1326668727232819200,kajime_yaki,2020-11-11 23:30:47,テレビのワイドショーがトランプデマを否定しながら「裏取りをしよう」と言ってるが、テレビもちゃんとしようね。「SNSで評判です」と言って真偽不明のツイートを紹介したりしちゃダメよ。,2,0,1633,847
1326668675328344065,BbmTO1m73cAkvBk,2020-11-11 23:30:35,この世界はおかしい‼️マスコミはこのバイデン側による嘘の情報が正しい、インターネット上のデマと言う報道、後付けで全てを否定するような投稿をしたり、発表して、悪あがき、そんなに言うなら、もう再開票して明らかにすれば良い‼️陰謀論などと言うならきちんと衆人監視の前で再カウントすれば終わる,4,0,628,597
1326668573255761920,chiipan212,2020-11-11 23:30:10,母が「インターネットの情報は全てデマ」「テレビの情報が全て事実」世代なので、本当にキツい。私が「これはこうなんだよ」と言っても真っ向から否定。兎に角テレビから流れるクソみたいな洗脳情報を信じ切っている。これ、一生治らない病気なんだろくな。キツい。,2,1,252,211
1326668563592093696,namiko07214545,2020-11-11 23:30:08,公式が否定したからデマ情報ですは草生える,0,0,25,18
1326668394905522176,0fmq8fGot7bfJD3,2020-11-11 23:29:28,#スッキリ否定さえすれば全てデマになるらしいw,4,0,8,0
1326668334616604672,soraneko0427,2020-11-11 23:29:13,未確認情報なら、ちゃんと検証終わってから当確出したら？それが常識じゃないの、モーリーさんよデマなら今出てる全ての情報を否定できる理由を説明してくれよ#スッキリ　#アメリカ大統領選,4,0,2,17
1326668314819485696,kennenji,2020-11-11 23:29:09,当選確実を取り下げたとのデマが日本語のまとめサイトに投稿され、ツイッターで拡散しているが、誤りだ。この情報はトランプ側近の一人で弁護士であるジュリアーニ元ニューヨーク市長などが先にツイートしたが、RCP創設者が「間違いだ」と否定。スパイサー氏は自らの発信を訂正した。,0,0,81,20
1326667738467594241,mugiwara_pol,2020-11-11 23:26:51,普段はメディアがデマばっか流してるのにトランプ関連はデマを否定する報道かよ,0,0,259,278
1326667712701984768,chiteijin_nazo,2020-11-11 23:26:45,不正の主張はすべてデマと言い切った。主張をひとつひとつ否定中。アメリカ大統領選挙に限ると、日本テレビの伝え方が一番ひどい。#スッキリ,3,0,103,269
1326663369147838464,kougakuya_,2020-11-11 23:09:30,毎日新聞・TBSの「新日韓共同宣言」報道はデマだった 加藤官房長官が否定 https://t.co/CAlouDHJgR @YouTubeより,9,3,13949,14660
1326659481481043968,yuukipa,2020-11-11 22:54:03,毎日新聞・TBSの「新日韓共同宣言」報道はデマだった 加藤官房長官が否定 https://t.co/WolCGta2zp @YouTubeより,0,0,235,356
1326642455542865920,tMorishima43,2020-11-11 21:46:23,こうやって大統領自身が発信するデマに即ファクトチェックが入って否定されるのは素晴らしい。 https://t.co/CblY8L2tO7,2,0,1280,1287
1326640855478755328,1vCnx1ONFfTQu4R,2020-11-11 21:40:02,他者のツイートをリツイートで勝手に否定し、それが非難されると、自分の理解力が乏しいことが原因なのに、「話がずれている」と相手に責任を押し付け、逃亡する無能の糞垢。＞安易なデマの在日認定が嫌いそれをリツイートで他者を勝手に非難したコイツを非難したら、逃亡してしまいました。 https://t.co/kAL4UZfgHO,0,0,235,69
1326639398557945857,Blue63926975,2020-11-11 21:34:15,すごい印象操作🤬💢『証言撤回した』というのがデマだったと分かりながら(記事の中で本人が否定したと書いてある)このタイトル。@#マスゴミの実体https://t.co/EoUbosiHzy,51,11,15023,13477
1326638289361596417,turuginomai,2020-11-11 21:29:50,@hirokim21 その情報ってどんな情報だ？デマと書いてる貴方はどれを見てデマと確信したんですか否定は誰がした否定なんですか？否定の内容は否定する根拠は示されていましたか？教えて下さい。私はトランプ支持者、日本人愛国者です。,5,1,2409,4529
1326632673763209217,kazeno_travler,2020-11-11 21:07:31,『毎日新聞・TBSの「新日韓共同宣言」報道はデマだった 加藤官房長官が否定』これでいいのか？戦後日本「より良き日本を..｜https://t.co/TZJRgsG5PQ,0,1,1775,2016
1326608387954544641,hDNx3QrHIIrDivS,2020-11-11 19:31:01,毎日新聞・TBSの「新日韓共同宣言」報道はデマだった 加藤官房長官が否定 https://t.co/EzRzAF6mnU @YouTubeより,2,2,835,987
1326596958224482304,kizusi,2020-11-11 18:45:36,毎日新聞・TBSの「新日韓共同宣言」報道はデマだった 加藤官房長官が否定 https://t.co/MMwbIV2hPY @YouTubeより,2,0,5951,5983
1326596859213750272,CenterRightBlog,2020-11-11 18:45:12,毎日新聞・TBSの「新日韓共同宣言」報道はデマだった 加藤官房長官が否定#毎日新聞 #TBS #新日韓共同宣言 #報道 #デマ #加藤官房長官 #否定https://t.co/gnN2mUoghA,0,0,2265,2332
1326596509878480897,vofjp,2020-11-11 18:43:49,毎日新聞・TBSの「新日韓共同宣言」報道はデマだった 加藤官房長官が否定#毎日新聞 #TBS #新日韓共同宣言 #報道 #デマ #加藤官房長官 #否定https://t.co/e3C8gVOJgm,1,1,389,0
1326570483437875206,prismatic_i,2020-11-11 17:00:24,付け加えると、この新機能って、デマやヘイトなどの問題ツイートを「報告（通報）」して、アカウント停止等のペナルティを課してもらえるという、被害者にとっては、かろうじて安全の担保となってる制度の、事実上の否定だな。今まででさえ、さして有効に機能してたとも思えないのに、これは恐ろしい。,55,46,342,334
1326569957719617536,ramos59454108,2020-11-11 16:58:19,@tsukuru_ouu 結局国際的標準ルールを破って非科学的な独自表現に拘り、デマをばらまいてたの貴方でしたね。「PCRの感度は臨床感度を指します！常識です！」いやいやMIQE読めよって4月15日から言ってたやん俺（笑）反科学は貴方の方でした。まだMIQE否定してんの？哀れhttps://t.co/uAB11Ywbwe,2,0,2317,402
1326565973973893120,kurogogo,2020-11-11 16:42:29,@aki12toma @AaronOtsuka これまだやってるの？ファクトチェックの根拠は100万人都市で13.2万票もの不正があるなら公式に報告しているはずなのにしていないのはデマである。とのことですが逆に言えばこれだけ騒がれてるのに公式の否定もないのでは？選挙の結果を決めるほどの重要な調査なので慎重に行っていると推測します,0,0,19,105
1326564769449476096,djent_uzuki,2020-11-11 16:37:42,ちなみにサウナ好き必見の情報なんですが、毒素排出やデトックスの効果は現代では否定されている言説であり、痩せるなどといった効果もデマです,10,1,1405,1402
1326561736409845761,Yu_Suzuki0319,2020-11-11 16:25:38,別にそれは否定してませんよ。米国の選挙に不正選挙と騒ぐ人達に非難している良識ある方が党員の中にいるのも知った上で、ではなぜ身内には言わないの？と。というかあんなふざけたデマ流すのをよく放って置けるなぁと。そういう政党なら自分とは相容れないってだけです。 https://t.co/J93lKGiuJ3,9,0,127,242
1326559181361438720,kurogogo,2020-11-11 16:15:29,@chebucheby @kokorou3777 盛り上がっているところ横からすみませんが、ファクトチェックの根拠は100万人都市で132000票もの不正があるなら公式に報告しているはずなのにしていないのはデマである。とのことですが、逆に言えばこれだけ騒がれてるのに公式の否定もないのでは？結果がどうであれ極度な偏向報道に責任があります。,0,0,19,105
1326551086136619013,74x5E1XdFHo84Ae,2020-11-11 15:43:19,そしてそのデマを一生懸命否定していくと、いつのまにやら信者認定されてしまうのですね,0,0,1804,1624
1326544624157036548,Yu_Suzuki0319,2020-11-11 15:17:39,デマ流しとスピ系とか最悪の混ぜ物。話にならねぇ。何かを変えようと主体的に動こうとしてる党員も散見される中でそんなのが上に立つなんてないわ笑デマを否定する人も同じ立場の中に居てそれでもこれって自分の商売優先ってことやん。ボトムアップの魅力をトップダウンで削ぎ落とす最悪の例だわ。 https://t.co/YkUhaN21SJ,3,0,127,242
1326544403356217345,happy_junie,2020-11-11 15:16:46,@clockwork_peach ファーストインパクトが強く、自分に都合が良いものを求めるデマの指摘をすると(信じた)自分のことを否定されたように感じるんだと思うの羊さんのやり方は間違ってないよ。,1,0,1488,429
1326542118601465859,nobukikui,2020-11-11 15:07:41,@kohyu1952 @50mikan2010 このブロックチェーンをデマだと言って否定するSarah Thompsonとは何者でしょうか？　裏がありそうですが。https://t.co/dHmJFo4yup,0,0,1528,2256
1326533148193087488,mikaboshi_a,2020-11-11 14:32:02,政権に都合が良いからってデマや歴史修正主義を長年放置してきたせいで事実の判断基準が論理ではなく、いかに自分の好みにマッチするかになってしまった人間を大量に生み出してしまった。そして彼らは自分の好みに合わなければ政権が流す情報すら否定し誰にも制御できない。,5,2,73,491
1326523743414312961,deelgai,2020-11-11 13:54:40,『ネバダから引っ越した人がネバダに投票した』というデマもあって、ネバダに住んでいるのにカリフォルニアに移住したことになっていて名前などが出てしまい、本人がムスッとした顔をして完全否定していました。フジテレビは平井文夫氏ですね。またですか。 https://t.co/NEblCoexnN,0,0,177,63
1326523724695179267,mokabell1952,2020-11-11 13:54:36,宣誓供述書付き証言が出てからの大手メディアの選挙不正に関する意見はまだ目にしていないのだけれど昨日まで証拠がないデマだと断じていた意見は変わったかな証言は証拠ではないと無視するか詳細が不明のため何とも言えないと逃げるか証言を否定するための調査をするかのどれかだろうな,0,0,526,827
1326521719364886528,Yu_Suzuki0319,2020-11-11 13:46:38,なんで今回だけ、大規模な不正が行われたのか何を根拠に疑っているのだろう。ちなみに無かったことを証明するのは「悪魔の証明」なのでそれは不可能。「大規模な不正があった」派の根拠はいかに。デマや既に否定されているものを除き、裁判でも認められるものに限るが。あるのか？ https://t.co/B39m3oI6xt,1,0,127,242
1326518762925797377,MMK28337111,2020-11-11 13:34:53,不正が否定されまくっても、Twitter民はデマを拡散し続けるのだ,1,0,772,975
1326518046467399680,pokopokohead061,2020-11-11 13:32:02,@pinkbluegreen5 @Harryisblackout @tobi_masu いや、それはデマなんで。そこは否定しますが、もうこの話はここまでにしますので。では失礼します。,0,0,176,156
1326511682001068033,hirokim21,2020-11-11 13:06:45,元はジュリアーニ（トランプの弁護士）が撒いたデマ。すでに否定されている。けれどもその誤情報に乗っかった怪しい日本語アカウントが多数。日本でも広く拡散。それらの情報を元にフジの解説委員が記事を書く。その後デマだと気づいて当該部分を削除。という流れ。ため息。https://t.co/HvtqyT3N88,654,432,32795,777
