id,user,created_at,text,fav,RT,follower,follows
1.33356E+18,tornekoko,2020/11/30 23:54,複数の作家さんが所属する事務所で手伝いしてた時(ボランティア)、作家さんを前に「本は買いません、BOOK●FFで立ち読みです」って言い放った学生の衝撃は今でも忘れられない。そう言う人がいるのは否定しない。けど、状況中の状況だけに不謹慎ながら●んでほしかった。(おい,1,0,41,324
1.33354E+18,arakidonsan1,2020/11/30 22:33,綾瀬はるか、永野芽郁と連日チュー！佐藤健のキスシーンの「魔力」 所属事務所は交際を否定しており、「友人の一人」とコメントしたようです。 https://t.co/PPJ0bdmMiR,0,0,1665,1775
1.33352E+18,speranzom,2020/11/30 21:28,@over_drive_2529 実はスルーというわけでもなかった。その以前に、一回で保護者説明会で吉成社長が垂れ流したバカみたいな話についても、二回もAKSの遠藤弁護士が囲み取材で垂れ流したバカみたいな話についても、文春と産経それぞれの取材に対して所属事務所を通してちゃんと否定した。,11,2,1451,1568
1.33343E+18,aitter443,2020/11/30 15:32,職場の同僚が、私が好きなアイドル否定したうえで、同事務所の後輩グループの子の名前出してそっちのほうがいい的な発言かるーくしてきてさ。腹立つ以上におそろしくなった。こういう悪気もなんもなく地雷踏み抜く系の人、とりあえず無事であれ。,0,0,289,132
1.33343E+18,kismyft2ae,2020/11/30 15:30,@samaryoak なんかね…あちらのタグのこと、しっかりは読んでないけど、TLで流れてくる感じだとみっくんの人格否定してる人までいるみたいで…あと、公式へ抗議したり…気持ちをここで吐き出すのはいいけど…でも公式や事務所が最終的には配信決めてるんだからさ…みっくんへの攻撃はやめてほしいな😣,0,0,814,259
1.33342E+18,100607k,2020/11/30 14:52,@earthusahana 彼らの思いはわかっていますし、メンバーを否定しているわけではありません。その上にいる人達に対してです。学生のEarthもたくさん居るのに運営はそこまで考えてなかったんだと思っただけです。事務所がブラックだろうが応援したいグループは応援しています。,0,0,54,68
1.33341E+18,toru_six,2020/11/30 14:09,思い出すのは、私たちがジゅニア時代に動画投稿を始めた当初のこと。｢事務所のブランド力を低下させるのではないか｣、｢アイドルの安売りをするな｣といった否定的な意見は結構あった。,8,0,6893,0
1.33341E+18,yMOfVU5mOqJcntl,2020/11/30 13:58,@onoderamasaru 本文より「サイトル」は自社ウェブサイトで「（中略）フランクルトには事務所もサーバーもない」と明確に否定。米AP通信が米陸軍などに確認したところ、いずれもこの情報を否定した。要は和田浩明/統合デジタル「取材」センター　が自ら「取材」してない「ファクトチェック」笑,0,0,156,59
1.33341E+18,yMOfVU5mOqJcntl,2020/11/30 13:58,「サイトル」は自社ウェブサイトで「（中略）フランクルトには事務所もサーバーもない」と明確に否定。米AP通信が米陸軍などに確認したところ、いずれもこの情報を否定した。要は和田浩明/統合デジタル「取材」センター　が自ら「取材」してない「ファクトチェック」笑https://t.co/A5CGrJKqRW,0,0,156,59
1.33341E+18,dong__dong,2020/11/30 13:48,そうだったら否定的なコメントは抹消されるよね。あの事務所ならそうする。,0,0,279,304
1.33339E+18,monster_kazu,2020/11/30 12:39,@jda1BekUDve1ccx ＜承前＞・ドイツサーバーを押収されたというスペイン企業「サイトル」は自社ウェブサイトで、「米国でのサービス用サーバーは全て米国内に存在する。フランクルトには事務所もサーバーもない」と明確に否定。,0,0,72,254
1.33337E+18,x_kazuki19,2020/11/30 11:12,@Xv_shocklunab_t 取材に対して、所属事務所が否定も何もしないって事は、本人かも知れませんしね。😅生存確認できたから良いと思います。😄,0,0,1241,4968
1.33337E+18,x_kazuki19,2020/11/30 11:08,@rustyna42034103 でも、HEATHの所属事務所も否定してないんですよね。😅自分も、日産スタジアムのゴール裏に良く居るので、テレビとかで映りますよ。😄,1,0,1241,4968
1.33333E+18,jaru_zukan,2020/11/30 8:38,[ウルトラズ]左からトースター松林、ホンコンチュニジア、ジッパージャンパーの三人で構成されるロックバンド。代表曲は「ヤッター」「アホグラミー賞」など。本人らはウルフルズとの関係を否定していたが、芸能事務所の意向によりコラボが実現した。登場回：ウルフルズに影響されている奴 https://t.co/pjQXcKyODk,0,0,65,60
1.33332E+18,Eriuykaaa39,2020/11/30 7:47,日高くんの件、色々言われてて、たしかに、今？とも思うけど、日高くんのそのリリックに救われ、日高くんの考えに共感を持ったうちらをも否定するような発言は控えていただきたいなぁ。。パクったこと自体悪いんだし、事務所的にも色々言ったら潰されるの分かっててSNSを使ったと思うし、もどかしい,1,0,9,25
1.3333E+18,dokuho555,2020/11/30 6:50,しかし前職ブラック企業から芸能事務所のマネージャーという経歴を持つ夢主ちゃんはそんな理不尽で我儘kitさんの要求も頑張ってこなす。ただ、週刊誌の報道だけは突撃してきたカメラの前で全力否定。記者「タレントのkitさんと御付き合いしているようですけれども」夢主「いや、違いますって」,5,0,239,61
